Agglomeration_ID,Agglomeration_Name,Country,AU_Regions,ISO3,Longitude,Latitude,Altitude,Population_2015,Density_2015,Builtup,Distance to metro,Closest Metro,Voronoi,Population_1950,Population_1960,Population_1970,Population_1980,Population_1990,Population_2000,Population_2010,pop_growth
7319,Eke,Nigeria,West Africa,NGA,7.358,6.456,328,"10,407",2883,3.61,78,Onitsha,129, -   , -   , -   , -   ,"5,000","7,000","9,700",48.7
7320,al-Haddad,Egypt,North Africa,EGY,30.863,30.887,7,"10,404",13338,0.78,92,Cairo,21,"1,892","1,932","2,235","2,673","3,443","4,239","9,343",145.4
7321,Anchau,Nigeria,West Africa,NGA,8.394,10.963,701,"10,403",7941,1.31,115,Kano,723, -   , -   , -   , -   ,"4,300","6,000","8,300",73.4
7322,Shemankar,Nigeria,West Africa,NGA,9.526,8.627,152,"10,402",5227,1.99,388,Kano,1327, -   , -   , -   , -   ,"7,600","8,400","9,200",23.8
7323,Fireweyini Town,Ethiopia,East Africa,ETH,39.579,14.054,2487,"10,400",6228,1.67,158,Asmara,541, -   , -   , -   , -   ,"4,121","6,212","8,069",67.4
7324,Chiri Town,Ethiopia,East Africa,ETH,36.187,7.129,1857,"10,400",7820,1.33,157,Sodo Town,3549, -   , -   , -   , -   , -   ,"2,866","6,952",262.9
7325,Irawaw,Nigeria,West Africa,NGA,3.36,8.531,328,"10,400",3250,3.2,137,Ibadan,1572, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7326,Oduaha,Nigeria,West Africa,NGA,6.631,5.027,11,"10,400",4727,2.2,100,Onitsha,240, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7327,Xuddur,Somalia,East Africa,SOM,43.888,4.119,494,"10,400",5024,2.07,277,Mogadisho,18078, -   ,"3,000","3,500","4,000","5,000","6,000","7,295",73.3
7328,Kinzamba,Democratic Republic of the Congo,Central Africa,COD,19.698,-5.691,723,"10,400",5977,1.74,500,Kinshasa,1096, -   , -   , -   , -   , -   , -   ,"6,900",#VALUE!
7329,Kamiji,Democratic Republic of the Congo,Central Africa,COD,23.28,-6.661,792,"10,400",5977,1.74,719,Lubumbashi,1830, -   , -   , -   , -   , -   , -   ,"6,443",#VALUE!
7330,Lulu,Democratic Republic of the Congo,Central Africa,COD,25.317,-7.696,935,"10,400",6118,1.7,498,Lubumbashi,8677, -   , -   , -   , -   , -   , -   ,"6,900",#VALUE!
7331,Koshi (Kosh),Democratic Republic of the Congo,Central Africa,COD,23.495,-5.622,550,"10,400",4706,2.21,698,Bujumbura,3320, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7332,Rayhane - Talaoualma,Algeria,North Africa,DZA,2.695,36.428,251,"10,398",2470,4.21,49,Alger,149, -   , -   , -   , -   , -   ,"3,481","9,057",198.7
7333,Jumapo,Ghana,West Africa,GHA,-0.305,6.162,218,"10,396",3610,2.88,58,Accra,269, -   , -   , -   , -   , -   ,"7,324","9,432",41.9
7334,Monoko-Zohi,Cote d`Ivoire,West Africa,CIV,-6.845,7.07,268,"10,395",12524,0.83,211,Bouake,682, -   , -   , -   ,"2,931","8,701","16,006","11,093",-35.1
7335,al-Sahafa,Egypt,North Africa,EGY,31.402,30.333,14,"10,395",16500,0.63,27,Cairo,23,"2,025","2,478","2,858","3,655","5,075","6,862","9,022",51.5
7336,NNA_3106_1040,Sudan,East Africa,SDN,32.673,15.423,388,"10,393",5710,1.82,19,Khartum,247, -   , -   , -   , -   , -   , -   ,"8,745",#VALUE!
7337,Bazet Town,Ethiopia,East Africa,ETH,39.292,14.28,2068,"10,389",9801,1.06,123,Asmara,573, -   , -   , -   , -   ,"2,673","2,734","4,246",280
7338,Abigi,Nigeria,West Africa,NGA,4.396,6.49,20,"10,389",6258,1.66,116,Ibadan,340, -   , -   , -   , -   ,"7,200","8,200","9,300",26.7
7339,Mojo,Ethiopia,East Africa,ETH,34.935,8.618,1706,"10,388",6412,1.62,339,Sodo Town,1805, -   , -   , -   , -   , -   , -   ,"9,319",#VALUE!
7340,Oued Chair,Algeria,North Africa,DZA,4.428,34.895,803,"10,387",3186,3.26,242,Alger,1739, -   , -   , -   ,"2,003","4,789","7,169","8,948",44.9
7341,Slovo Park,South Africa,Southern Africa,ZAF,28.499,-26.213,1602,"10,386",3657,2.84,35,Johannesburg,178, -   , -   , -   , -   , -   ,"1,892","9,171",448.9
7342,Turug,Sudan,East Africa,SDN,25.917,12.788,619,"10,380",3000,3.46,775,Khartum,5372, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7343,Vredendal North,South Africa,Southern Africa,ZAF,18.516,-31.64,91,"10,374",6693,1.55,258,Cape Town,77685, -   , -   , -   , -   , -   ,"4,685","8,970",121.4
7344,Gidami Town,Ethiopia,East Africa,ETH,34.615,8.989,1922,"10,371",3087,3.36,390,Sodo Town,3132, -   , -   , -   , -   ,"2,664","3,851","6,462",169.3
7345,Akotogbo,Nigeria,West Africa,NGA,5.04,6.385,19,"10,371",6606,1.57,169,Ibadan,1246, -   , -   , -   , -   ,"4,300","5,600","7,300",85.2
7346,al-Salam,Egypt,North Africa,EGY,31.613,31.337,1,"10,368",11393,0.91,138,Cairo,28,"2,203","3,132","3,718","4,377","5,528","7,003","9,116",48.1
7347,Gisa Baela Egziabher,Ethiopia,East Africa,ETH,36.674,11.187,1862,"10,363",7972,1.3,328,Addis Ababa City,1036, -   , -   , -   , -   , -   , -   ,"9,661",#VALUE!
7348,Idekpa Okpiko,Nigeria,West Africa,NGA,7.897,7.353,224,"10,360",7000,1.48,193,Onitsha,263, -   , -   , -   , -   ,"5,700","7,700","10,400",34.5
7349,Bacon,Cote d`Ivoire,West Africa,CIV,-3.91,6.357,130,"10,359",6952,1.49,110,Abidjan,136, -   ,"2,845","5,223","7,793","8,866","8,538","9,682",21.3
7350,Ludewa,Tanzania,East Africa,TZA,34.682,-10.102,1380,"10,359",3278,3.16,445,Lilongwe,6050, -   , -   , -   ,"1,636","4,910","8,443","9,944",22.7
7351,Liman Katagum,Nigeria,West Africa,NGA,9.775,10.013,551,"10,350",7500,1.38,258,Kano,2044, -   , -   , -   , -   ,"7,600","8,900","10,400",16.3
7352,Madobi,Nigeria,West Africa,NGA,8.288,11.774,83,"10,350",8280,1.25,36,Kano,273, -   , -   , -   , -   ,"4,300","6,400","9,400",61.7
7353,Ndabayakhe,South Africa,Southern Africa,ZAF,31.87,-28.817,56,"10,350",3520,2.94,142,Durban,55, -   , -   , -   , -   , -   ,"8,321","9,624",24.4
7354,Nasra,Egypt,North Africa,EGY,31.006,31.089,6,"10,349",43121,0.24,109,Cairo,18,"2,667","3,279","4,315","5,257","6,493","7,636","9,163",35.5
7355,Koumana,Burkina Faso,West Africa,BFA,-3.827,11.971,309,"10,347",6898,1.5,99,Bobo-Dioulasso,3137, -   , -   , -   ,"2,799","6,543","7,907","8,970",30.9
7356,Madécali,Benin,West Africa,BEN,3.547,11.703,167,"10,345",10776,0.96,254,Niamey,764, -   , -   , -   ,"2,709","3,800","5,758","8,554",79.7
7357,Tchefrodouo,Cote d`Ivoire,West Africa,CIV,-3.12,8.555,430,"10,344",18147,0.57,232,Bouake,5550, -   , -   , -   , -   , -   ,"9,100","10,560",13.7
7358,Jombo UA,Malawi,Southern Africa,MWI,34.849,-16.348,96,"10,343",1546,6.69,67,Blantyre,968, -   , -   , -   , -   ,"3,454","3,867","8,948",167.5
7359,Baga Sola,Chad,Central Africa,TCD,14.314,13.543,291,"10,339",4787,2.16,174,Ndjamena/Kousséri [TCD],10132, -   , -   , -   , -   ,"4,894","6,564","8,886",57.5
7360,Teleku Bokazo,Ghana,West Africa,GHA,-2.321,4.969,25,"10,335",7177,1.44,191,Abidjan,575, -   , -   ,747,"1,437","1,966","2,144","8,865",382
7361,Chissano Sede,Mozambique,Southern Africa,MOZ,33.362,-24.93,65,"10,335",1554,6.65,123,Cidade de Maputo,643, -   , -   , -   , -   , -   , -   ,"10,137",#VALUE!
7362,al-Sultan Hasan,Egypt,North Africa,EGY,30.698,27.945,43,"10,334",16403,0.63,248,Cairo,45,"2,358","2,636","3,016","4,036","5,382","7,022","9,022",47.2
7363,Lasayfar,Egypt,North Africa,EGY,30.717,31.184,3,"10,334",22465,0.46,128,Cairo,31,"3,278","3,979","4,768","5,669","6,673","7,711","9,150",34
7364,Sendjas,Algeria,North Africa,DZA,1.399,36.064,299,"10,331",4234,2.44,167,Alger,316, -   ,570,862,"2,126","4,212","7,090","9,751",45.7
7365,Partiaga,Burkina Faso,West Africa,BFA,1.628,11.928,264,"10,329",10759,0.96,184,Niamey,5934, -   , -   , -   ,"3,153","3,549","5,133","8,585",101.2
7366,Umuawulu,Nigeria,West Africa,NGA,7.097,6.153,98,"10,329",3300,3.13,37,Onitsha,194, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7367,Western Deep Levels Mine,South Africa,Southern Africa,ZAF,27.41,-26.422,1608,"10,329",4591,2.25,89,Johannesburg,108, -   , -   , -   , -   , -   ,"11,362","10,662",-9.1
7368,Vila de Mutuali,Mozambique,Southern Africa,MOZ,37.009,-14.839,593,"10,328",2513,4.11,237,Blantyre,3290, -   , -   , -   , -   , -   ,"28,021","8,865",-63.1
7369,Kakumiro,Uganda,East Africa,UGA,31.321,0.784,1277,"10,328",3011,3.43,152,Kampala,2156, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7370,Asiakwa,Ghana,West Africa,GHA,-0.502,6.261,324,"10,326",4339,2.38,76,Accra,167, -   , -   , -   , -   , -   , -   ,"9,171",#VALUE!
7371,Ouled Hamla,Algeria,North Africa,DZA,6.471,36.078,789,"10,326",4002,2.58,316,Alger,185, -   ,"1,364","2,197","4,145","4,465","6,707","9,395",54
7372,Ashton,South Africa,Southern Africa,ZAF,20.057,-33.832,177,"10,322",5932,1.74,140,Cape Town,5558,"2,279","3,049","3,806","2,920","4,464","7,827","9,413",31.9
7373,Owe,Nigeria,West Africa,NGA,6.248,5.637,19,"10,320",6000,1.72,93,Onitsha,125, -   , -   , -   , -   ,"7,300","8,700","10,300",18.6
7374,Itas,Nigeria,West Africa,NGA,9.964,11.857,382,"10,320",8000,1.29,157,Kano,1365, -   , -   , -   , -   ,"5,500","7,500","10,300",37.6
7375,Nulone,Mozambique,Southern Africa,MOZ,39.431,-15.096,363,"10,319",3008,3.43,479,Blantyre,1659, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7376,Mponda UA,Malawi,Southern Africa,MWI,35.272,-14.402,484,"10,319",5058,2.04,153,Blantyre,206, -   , -   , -   , -   ,"2,810","3,686","8,681",180
7377,Kurawa,Nigeria,West Africa,NGA,6.359,13.519,306,"10,318",7700,1.34,290,Kano,912, -   , -   , -   , -   ,"5,100","6,300","7,800",63.8
7378,Minshat Abu Malih,Egypt,North Africa,EGY,30.905,28.963,28,"10,318",23450,0.44,134,Cairo,7,"2,403","2,553","2,591","2,972","3,724","4,465","5,559",131.1
7379,al-Shahid 6 & Kum Umbu,Egypt,North Africa,EGY,30.129,30.828,12,"10,315",5158,2,133,Cairo,994, -   , -   , -   , -   , -   , -   ,"9,083",#VALUE!
7380,Guigou,Morocco,North Africa,MAR,-4.834,33.385,1490,"10,312",4864,2.12,261,Casablanca,3162, -   , -   , -   , -   , -   ,"6,783","9,370",52
7381,Kossou,Benin,West Africa,BEN,2.672,10.226,375,"10,311",2208,4.67,339,Ibadan,1145, -   , -   , -   , -   ,"1,775","2,975","8,787",246.6
7382,Gueme,Cameroon,Central Africa,CMR,15.201,10.497,318,"10,310",4542,2.27,183,Ndjamena/Kousséri [TCD],833, -   , -   , -   , -   , -   , -   ,"9,443",#VALUE!
7383,Achi,Nigeria,West Africa,NGA,7.384,10.054,526,"10,310",8812,1.17,249,Kano,844, -   , -   , -   , -   ,"3,100","5,300","9,200",94.5
7384,Wodabe 2 (Kadione),Senegal,West Africa,SEN,-15.089,16.516,9,"10,305",2831,3.64,196,Nouakchott,3436, -   , -   , -   , -   , -   , -   ,"2,005",#VALUE!
7385,Deksis Town,Ethiopia,East Africa,ETH,39.559,8.062,2729,"10,300",2621,3.93,142,Addis Ababa City,682, -   , -   , -   , -   , -   ,"5,360","8,078",92.2
7386,Bare Town,Ethiopia,East Africa,ETH,42.614,4.638,354,"10,300",4952,2.08,413,Mogadisho,19638, -   , -   , -   , -   , -   ,"6,338","8,875",62.5
7387,Dagere,Nigeria,West Africa,NGA,4.414,12.567,225,"10,300",6095,1.69,271,Niamey,313, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7388,Abuja Military Areas,Nigeria,West Africa,NGA,7.261,8.968,312,"10,300",4498,2.29,349,Onitsha,114, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7389,Gerkawa,Nigeria,West Africa,NGA,9.796,8.938,235,"10,300",2703,3.81,366,Kano,642, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7390,Ishundunrin,Nigeria,West Africa,NGA,4.265,7.865,321,"10,300",6776,1.52,62,Ibadan,225, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7391,Malek,South Sudan,East Africa,SSD,31.153,6.454,442,"10,300",10098,1.02,183,Juba,6073, -   , -   , -   , -   , -   , -   ,"7,808",#VALUE!
7392,Kilembe,Democratic Republic of the Congo,Central Africa,COD,19.932,-5.691,592,"10,300",5988,1.72,525,Kinshasa,4785, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7393,Lingomo,Democratic Republic of the Congo,Central Africa,COD,22.057,0.687,440,"10,300",6205,1.66,567,Bangui,16101, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7394,Lubefu,Democratic Republic of the Congo,Central Africa,COD,24.438,-4.736,525,"10,300",7007,1.47,569,Bujumbura,10771, -   , -   , -   , -   ,"1,283","1,563","1,888",559
7395,Kabolwe,Democratic Republic of the Congo,Central Africa,COD,28.544,-10.239,932,"10,300",6023,1.71,196,Lubumbashi,2496, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7396,Maluku-Maes,Democratic Republic of the Congo,Central Africa,COD,15.527,-4.097,301,"10,300",6478,1.59,35,Brazzaville,585, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7397,Kabambare,Democratic Republic of the Congo,Central Africa,COD,27.691,-4.691,688,"10,300",6478,1.59,234,Bujumbura,8062, -   , -   , -   , -   ,"6,656","8,113","9,802",27
7398,Kimoho,Democratic Republic of the Congo,Central Africa,COD,28.729,-1.31,1401,"10,300",5024,2.05,169,Kigali,1861, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7399,Nioka,Democratic Republic of the Congo,Central Africa,COD,23.701,-7.772,993,"10,300",4478,2.3,596,Lubumbashi,1478, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7400,Makaw,Democratic Republic of the Congo,Central Africa,COD,18.323,-3.484,341,"10,300",6438,1.6,343,Kinshasa,1029, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7401,Ward 140511,Zimbabwe,Southern Africa,ZWE,30.162,-16.899,1155,"10,300",6358,1.62,143,Harare,9860, -   , -   , -   , -   , -   , -   ,"15,225",#VALUE!
7402,Ogbia,Nigeria,West Africa,NGA,6.317,4.682,10,"10,296",5200,1.98,151,Onitsha,1303, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7403,Jahuna,Nigeria,West Africa,NGA,10.112,8.127,124,"10,293",7300,1.41,422,Onitsha,648, -   , -   , -   , -   ,"7,000","8,500","10,300",21.1
7404,Sandamu,Nigeria,West Africa,NGA,8.363,12.957,493,"10,291",8299,1.24,108,Kano,533, -   , -   , -   , -   ,"5,400","7,500","10,300",37.2
7405,Tanbu,Egypt,North Africa,EGY,30.766,28.506,33,"10,291",18054,0.57,186,Cairo,10,"3,273","3,157","3,539","4,352","5,584","7,119","8,985",44.6
7406,Ananguie,Cote d`Ivoire,West Africa,CIV,-3.773,6.222,139,"10,290",6018,1.71,98,Abidjan,422, -   ,"1,263","3,145","5,711","7,325","9,011","9,674",14.2
7407,Alakuka,Nigeria,West Africa,NGA,4.164,6.74,40,"10,290",7000,1.47,81,Ibadan,1075, -   , -   , -   , -   ,"6,400","8,100","10,300",27
7408,Matundasi,Tanzania,East Africa,TZA,33.276,-8.452,1286,"10,285",7453,1.38,613,Lilongwe,4587, -   , -   , -   , -   , -   ,"6,501","8,939",58.2
7409,Hud Nagih,Egypt,North Africa,EGY,31.641,30.662,7,"10,284",12243,0.84,70,Cairo,18,"3,016","3,520","4,245","5,220","5,982","6,907","8,925",48.9
7410,Kétonou,Benin,West Africa,BEN,2.573,6.43,1,"10,283",5220,1.97,14,Porto Novo,29, -   , -   , -   ,"3,317","4,278","4,296","5,165",139.4
7411,Botro,Cote d`Ivoire,West Africa,CIV,-5.308,7.844,265,"10,283",4920,2.09,34,Bouake,1563, -   ,"3,466","5,643","7,273","7,959","9,789","13,346",5
7412,Kompienbiga,Burkina Faso,West Africa,BFA,0.607,11.281,202,"10,279",9096,1.13,260,Ouagadougou,1544, -   , -   , -   ,693,"1,864","4,336","7,823",137.1
7413,Nkhoma UA,Malawi,Southern Africa,MWI,34.106,-14.042,1194,"10,273",4987,2.06,53,Lilongwe,1820, -   , -   , -   , -   ,"3,311","4,164","9,136",146.7
7414,Abinsi,Nigeria,West Africa,NGA,8.746,7.751,91,"10,272",4800,2.14,283,Onitsha,388, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7415,Kef Sidi Brahim,Algeria,North Africa,DZA,7.527,36.369,406,"10,270",4226,2.43,242,Tunis,419, -   ,"1,198","1,018","1,417","4,294","6,715","9,027",52.9
7416,Songan,Cote d`Ivoire,West Africa,CIV,-3.208,6.108,132,"10,265",16294,0.63,120,Abidjan,1323, -   , -   , -   ,"2,941","6,868","10,667","9,986",-3.8
7417,Houssoukoué,Benin,West Africa,BEN,1.783,6.27,-2,"10,262",1581,6.49,67,Lomé/Aflao [TGO],137, -   ,"5,100","2,000","1,500","1,301","1,280","8,497",701.7
7418,Oke Odde,Nigeria,West Africa,NGA,5.031,8.542,302,"10,261",6494,1.58,174,Ibadan,1079, -   ,"9,543","9,000","8,000","7,700","8,900","10,300",15.3
7419,Magumeri,Nigeria,West Africa,NGA,12.828,12.115,334,"10,260",9327,1.1,243,Ndjamena/Kousséri [TCD],2518, -   , -   , -   , -   ,"2,600","5,100","10,000",101.2
7420,El Hachimia,Algeria,North Africa,DZA,3.814,36.22,732,"10,255",4883,2.1,91,Alger,583, -   ,"1,270",993,"1,463","4,016","7,549","8,972",35.8
7421,Amoso,Nigeria,West Africa,NGA,7.856,5.804,55,"10,254",4439,2.31,87,Onitsha,292, -   , -   , -   , -   ,"3,000","5,300","9,400",93.5
7422,Panyam,Nigeria,West Africa,NGA,9.213,9.411,1131,"10,253",5760,1.78,296,Kano,329, -   , -   , -   , -   ,"3,600","5,200","7,400",97.2
7423,Fourchi Centre,Algeria,North Africa,DZA,6.576,35.994,773,"10,251",12813,0.8,328,Alger,183, -   , -   ,"1,341","2,753","2,535","3,821","9,033",168.3
7424,Pinheiro,Angola,Southern Africa,AGO,15.656,-12.797,1690,"10,250",787,13.02,500,Luanda,336, -   , -   , -   , -   , -   , -   ,"7,145",#VALUE!
7425,Asesewa,Ghana,West Africa,GHA,-0.143,6.394,338,"10,250",4218,2.43,82,Accra,1233,"1,756","4,300","6,343","6,377","6,723","7,314","9,189",40.1
7426,Albasu,Nigeria,West Africa,NGA,9.143,11.674,446,"10,250",7482,1.37,76,Kano,305, -   , -   , -   , -   ,"5,300","7,400","10,300",38.5
7427,al-Damir I,Sudan,East Africa,SDN,33.931,17.548,352,"10,250",4100,2.5,270,Khartum,2558, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7428,Galgani,Sudan,East Africa,SDN,34.219,12.447,459,"10,250",5000,2.05,386,Khartum,515, -   ,"5,622","6,576","5,812","6,467","9,043","10,475",13.3
7429,Moyamba,Sierra Leone,West Africa,SLE,-12.432,8.159,67,"10,249",2562,4,82,Freetown,3487,"2,799","4,077","5,641","6,454","7,439","10,051","10,838",2
7430,Magwaveni,South Africa,Southern Africa,ZAF,31.139,-29.548,77,"10,249",5125,2,36,Durban,136, -   , -   , -   , -   , -   ,"8,329","9,711",23.1
7431,Tijo Town,Ethiopia,East Africa,ETH,39.239,7.683,2572,"10,245",7115,1.44,139,Hawassa City,295, -   , -   , -   , -   , -   ,"1,503","2,374",581.6
7432,Sandanhur,Egypt,North Africa,EGY,31.195,30.412,13,"10,245",16524,0.62,32,Cairo,105,"2,388","2,987","3,731","4,585","5,862","7,271","8,924",40.9
7433,Vila de Buzi,Mozambique,Southern Africa,MOZ,34.598,-19.883,6,"10,244",4341,2.36,436,Harare,12730, -   , -   , -   , -   , -   ,"14,135","9,714",-27.5
7434,Lade,Nigeria,West Africa,NGA,5.619,8.756,121,"10,244",7820,1.31,238,Ibadan,1048, -   , -   , -   , -   ,"3,000","5,500","10,200",86.3
7435,Timbi-Madina,Guinea,West Africa,GIN,-12.538,11.201,1020,"10,240",991,10.33,198,Conakry,2924, -   , -   , -   , -   , -   ,"7,612","9,290",34.5
7436,Maska,Nigeria,West Africa,NGA,7.329,11.325,651,"10,239",7698,1.33,151,Kano,340, -   , -   , -   , -   ,"6,200","7,800","9,800",31.3
7437,al-Hawsh,Sudan,East Africa,SDN,33.487,14.094,413,"10,239",5224,1.96,189,Khartum,1221, -   ,"3,066","3,237","5,691","4,309","6,826","9,020",50
7438,Sabon Gari,Nigeria,West Africa,NGA,5.853,10.238,264,"10,238",8461,1.21,351,Kano,1258, -   , -   , -   , -   ,"4,000","6,400","10,100",60
7439,Ubogwi,Nigeria,West Africa,NGA,5.242,6.693,47,"10,237",7012,1.46,167,Ibadan,878, -   , -   , -   , -   ,"11,600","10,900","10,200",-6.1
7440,Halila Negele,Ethiopia,East Africa,ETH,39.858,8.024,2490,"10,233",11123,0.92,171,Addis Ababa City,682, -   , -   , -   , -   , -   , -   ,"9,180",#VALUE!
7441,Osiem,Ghana,West Africa,GHA,-0.419,6.257,236,"10,232",3218,3.18,72,Accra,138, -   , -   ,"3,394","4,177","5,021","5,944","8,757",72.1
7442,Binka,Cameroon,Central Africa,CMR,10.777,6.537,1662,"10,231",2890,3.54,298,Douala,879, -   , -   , -   , -   , -   , -   ,"9,948",#VALUE!
7443,Ungwan Makera,Nigeria,West Africa,NGA,4.122,12.516,202,"10,230",8250,1.24,244,Niamey,880, -   , -   , -   , -   ,"4,400","6,700","10,200",52.7
7444,Sahridj,Algeria,North Africa,DZA,6.278,36.724,136,"10,224",3513,2.91,288,Alger,121, -   , -   , -   , -   , -   ,"3,003","9,555",240.5
7445,Onklou,Benin,West Africa,BEN,1.986,9.502,387,"10,224",5497,1.86,313,Ibadan,1970, -   , -   , -   ,"4,103","4,566","6,826","8,876",49.8
7446,Koreahinou,Cote d`Ivoire,West Africa,CIV,-7.12,6.479,225,"10,224",16761,0.61,266,Bouake,562, -   ,302,688,"2,118","6,059","6,998","9,056",46.1
7447,Ibaka,Nigeria,West Africa,NGA,8.306,4.651,11,"10,222",3800,2.69,113,Malabo,683, -   , -   , -   , -   ,"5,900","7,800","10,200",31.1
7448,Adehe,Nigeria,West Africa,NGA,4.459,10.691,180,"10,222",7803,1.31,366,Ibadan,1339, -   , -   , -   , -   ,"6,000","7,800","10,200",31.1
7449,25 de Junho,Mozambique,Southern Africa,MOZ,32.385,-26.109,28,"10,221",3931,2.6,42,Cidade de Maputo,210, -   , -   , -   , -   , -   , -   ,"7,134",#VALUE!
7450,al-Salam,Egypt,North Africa,EGY,30.717,28.46,34,"10,221",39312,0.26,192,Cairo,13, -   , -   , -   , -   ,"2,247","3,350","4,689",205.1
7451,Wad Aaysh al-Aaqliyn,Sudan,East Africa,SDN,34.073,12.845,445,"10,220",3500,2.92,340,Khartum,925, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7452,Katsalle,Nigeria,West Africa,NGA,8.353,11.484,533,"10,218",7800,1.31,60,Kano,474, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
7453,Shere Horera,Ethiopia,East Africa,ETH,38.568,7.13,1880,"10,217",11744,0.87,46,Hawassa City,304, -   , -   , -   , -   , -   , -   ,"9,165",#VALUE!
7454,al-Arqub,Egypt,North Africa,EGY,30.029,31.07,-4,"10,211",68073,0.15,157,Cairo,77, -   ,"3,488","4,185","5,326","6,795","7,019","8,992",45.5
7455,Kalabo,Zambia,Southern Africa,ZMB,22.68,-15.001,1024,"10,209",1724,5.92,603,Lusaka,20900, -   , -   , -   ,"7,398","7,211","7,557","8,974",35.1
7456,Zouan,Cote d`Ivoire,West Africa,CIV,-7.599,6.543,227,"10,206",19627,0.52,310,Bouake,788, -   , -   , -   ,999,"1,074","3,244","21,911",214.6
7457,Minshat al-Hilbawi,Egypt,North Africa,EGY,30.152,31.042,-4,"10,205",21713,0.47,146,Cairo,34, -   ,"3,122","3,817","4,708","6,129","7,770","8,987",31.3
7458,Donia,Chad,Central Africa,TCD,16.41,8.411,429,"10,202",2082,4.9,439,Ndjamena/Kousséri [TCD],2276, -   , -   , -   , -   , -   ,"4,711","7,886",116.6
7459,Gedebigie Town,Ethiopia,East Africa,ETH,37.739,12.875,2693,"10,200",8293,1.23,300,Asmara,822, -   , -   , -   , -   , -   ,"4,628","7,713",120.4
7460,Bri Town,Ethiopia,East Africa,ETH,35.633,7.07,1640,"10,200",11461,0.89,219,Sodo Town,477, -   , -   , -   , -   , -   , -   ,"6,800",#VALUE!
7461,Bagale,Nigeria,West Africa,NGA,13.103,9.651,364,"10,200",8500,1.2,349,Ndjamena/Kousséri [TCD],1541, -   , -   , -   , -   ,"4,100","5,800","8,200",75.9
7462,Jajimaji,Nigeria,West Africa,NGA,10.805,12.899,343,"10,200",8500,1.2,266,Kano,2826, -   , -   , -   , -   ,"4,000","6,400","10,200",59.4
7463,Nmiata,Nigeria,West Africa,NGA,6.789,6.419,26,"10,200",5965,1.71,74,Onitsha,484, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
